IdOrden;IdDetalleOrden;IdInsumo;cInsCod;IdMarca;DescripcionOC;DescripcionOCLarga;Cantidad;PrecioUnitario;EstadoDetalle;IdProveedor;IdFormaPago;IdContrato;NumOrdenRef;NumOrden;nFacID;Fecha;Atencion;Motivo;Nota;Facturacion;estadoOrden;Moneda;desProveedor;desPago;desContrato;desInsumo;desMarcaInsumo;NumCotizacion;FecCotizacion;OCEstado;desRUC;nOcoDIGV;nOcoDMonto;nTC;cResponsable;Via;cTabProcedencia;cAgencia;nOrdAprobado
10;1122;1191;3976831CP                                         ;0;;;1;112.914;VERDADERO;1;20;23;ID 290225;HCE-08-1208;361;39804;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;TENSIONER, BELT                                                                                     ; ;0;39804;4;20302241598              ;21.45366;134.36766;3.12;;;0;0;0
10;1123;1192;3286278CP                                         ;0;;;1;172.734;VERDADERO;1;20;23;ID 290225;HCE-08-1208;361;39804;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;BOMBA DE AGUA                                                                                       ; ;0;39804;4;20302241598              ;32.81946;205.55346;3.12;;;0;0;0
10;1124;1170;3969988CP                                         ;0;;;2;3.402;VERDADERO;1;20;23;ID 290225;HCE-08-1208;361;39804;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;EMPAQUE                                                                                             ; ;0;39804;4;20302241598              ;1.29276;8.09676;3.12;;;0;0;0
10;1125;875;3926126CP                                         ;0;;;1;84.228;VERDADERO;1;20;23;ID 290225;HCE-08-1208;361;39804;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;OIL SEAL ( 3926126 )                                                                                ; ;0;39804;4;20302241598              ;16.00332;100.23132;3.12;;;0;0;0
10;1126;874;3802820CP                                         ;0;;;1;84.018;VERDADERO;1;20;23;ID 290225;HCE-08-1208;361;39804;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;OIL SEAL                                                                                            ; ;0;39804;4;20302241598              ;15.96342;99.98142;3.12;;;0;0;0
10;1127;877;3922072CP                                         ;0;;;5;5.118;VERDADERO;1;20;23;ID 290225;HCE-08-1208;361;39804;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;TAPON                                                                                               ; ;0;39804;4;20302241598              ;4.8621;30.4521;3.12;;;0;0;0
10;1128;916;3900956CP                                         ;0;;;3;1.8;VERDADERO;1;20;23;ID 290225;HCE-08-1208;361;39804;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;"TAPON 11/16 ""                                                                                       "; ;0;39804;4;20302241598              ;1.026;6.426;3.12;;;0;0;0
10;1129;917;3900687CP                                         ;0;;;1;2.028;VERDADERO;1;20;23;ID 290225;HCE-08-1208;361;39804;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;"TAPON PLANO 2 3/8 ""                                                                                 "; ;0;39804;4;20302241598              ;0.38532;2.41332;3.12;;;0;0;0
10;1130;880;3920706CP                                         ;0;;;1;0.666;VERDADERO;1;20;23;ID 290225;HCE-08-1208;361;39804;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;TAPON                                                                                               ; ;0;39804;4;20302241598              ;0.12654;0.79254;3.12;;;0;0;0
10;1131;879;3900958CP                                         ;0;;;1;1.782;VERDADERO;1;20;23;ID 290225;HCE-08-1208;361;39804;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;TAPON                                                                                               ; ;0;39804;4;20302241598              ;0.33858;2.12058;3.12;;;0;0;0
10;1132;1173;3007635CP                                         ;0;;;4;1.464;VERDADERO;1;20;23;ID 290225;HCE-08-1208;361;39804;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;TAPON DE 1 PLUG                                                                                     ; ;0;39804;4;20302241598              ;1.11264;6.96864;3.12;;;0;0;0
10;1133;881;3931623CP                                         ;0;;;12;13.896;VERDADERO;1;20;23;ID 290225;HCE-08-1208;361;39804;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;BUZO H                                                                                              ; ;0;39804;4;20302241598              ;31.68288;198.43488;3.12;;;0;0;0
10;1134;882;3802968CP                                         ;0;;;1;32.124;VERDADERO;1;20;23;ID 290225;HCE-08-1208;361;39804;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;KIT DE TERMOSTATO                                                                                   ; ;0;39804;4;20302241598              ;6.10356;38.22756;3.12;;;0;0;0
10;1135;883;3963983CP                                         ;0;;;8;1.116;VERDADERO;1;20;23;ID 290225;HCE-08-1208;361;39804;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;ARANDELA                                                                                            ; ;0;39804;4;20302241598              ;1.69632;10.62432;3.12;;;0;0;0
11;1137;1303;4089662NXCP                                       ;0;;;1;1119.45;VERDADERO;1;20;23;;HCE-08-1209;362;39811;Sr Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;KIT DE VÁLVULA DE CONTROL (4089662)                                                                 ; ;0;39811;4;20302241598              ;212.6955;1332.1455;3.11;;;0;0;0
12;1152;1306;AF434KM                                           ;0;;;5;31.53;VERDADERO;7;12;23;;HCE-08-1210;0;39812;LUIS BENDEZU;;;;1;2;ECOREP S.A.C.                                                                                       ;LETRA ;NINGUNO                   ;FILTRO PRIMARIO E211-2103                                                                           ; ;0;39812;1;20512834656              ;29.9535;187.6035;3.11;;;0;0;0
12;1153;1307;AF804M                                            ;0;;;5;20.73;VERDADERO;7;12;23;;HCE-08-1210;0;39812;LUIS BENDEZU;;;;1;2;ECOREP S.A.C.                                                                                       ;LETRA ;NINGUNO                   ;FILTRO SECUNDARIO E211-2104                                                                         ; ;0;39812;1;20512834656              ;19.6935;123.3435;3.11;;;0;0;0
12;1154;14;LF9009                                            ;0;;;15;30.54;VERDADERO;7;12;23;;HCE-08-1210;0;39812;LUIS BENDEZU;;;;1;2;ECOREP S.A.C.                                                                                       ;LETRA ;NINGUNO                   ;FILTRO DE ACEITE (11NA-70110)                                                                       ; ;0;39812;1;20512834656              ;87.039;545.139;3.11;;;0;0;0
12;1155;7;FF5580                                            ;0;;;14;13.83;VERDADERO;7;12;23;;HCE-08-1210;0;39812;LUIS BENDEZU;;;;1;2;ECOREP S.A.C.                                                                                       ;LETRA ;NINGUNO                   ;FILTRO DE COMBUSTIBLE (11LB-70020)                                                                  ; ;0;39812;1;20512834656              ;36.7878;230.4078;3.11;;;0;0;0
12;1156;10;WF2073                                            ;0;;;17;13.88;VERDADERO;7;12;23;;HCE-08-1210;0;39812;LUIS BENDEZU;;;;1;2;ECOREP S.A.C.                                                                                       ;LETRA ;NINGUNO                   ;FILTRO DE REFRIGERANTE (11NA-70210)                                                                 ; ;0;39812;1;20512834656              ;44.8324;280.7924;3.11;;;0;0;0
12;1157;13;FF5052                                            ;0;;;6;5.95;VERDADERO;7;12;23;;HCE-08-1210;0;39812;LUIS BENDEZU;;;;1;2;ECOREP S.A.C.                                                                                       ;LETRA ;NINGUNO                   ; FILTRO DE PETROLEO (FF42000)                                                                       ; ;0;39812;1;20512834656              ;6.783;42.483;3.11;;;0;0;0
12;1158;26;FS1280                                            ;0;;;6;6.91;VERDADERO;7;12;23;;HCE-08-1210;0;39812;LUIS BENDEZU;;;;1;2;ECOREP S.A.C.                                                                                       ;LETRA ;NINGUNO                   ;FILTRO SEPARADOR DE AGUA(11E1-70210)                                                                ; ;0;39812;1;20512834656              ;7.8774;49.3374;3.11;;;0;0;0
12;1159;16;LF3349                                            ;0;;;10;4.84;VERDADERO;7;12;23;;HCE-08-1210;0;39812;LUIS BENDEZU;;;;1;2;ECOREP S.A.C.                                                                                       ;LETRA ;NINGUNO                   ;FILTRO DE ACEITE MOTOR (LF3552)                                                                     ; ;0;39812;1;20512834656              ;9.196;57.596;3.11;;;0;0;0
12;1160;1305;FS19616                                           ;0;;;1;26.26;VERDADERO;7;12;23;;HCE-08-1210;0;39812;LUIS BENDEZU;;;;1;2;ECOREP S.A.C.                                                                                       ;LETRA ;NINGUNO                   ;FILTRO DE PETRÓLEO CON SEPARADOR                                                                    ; ;0;39812;1;20512834656              ;4.9894;31.2494;3.11;;;0;0;0
13;1161;1069;66NB-31310BG                                      ;0;;;14;90;VERDADERO;5;12;23;;HCE-08-1211;0;39813;;;Para entrega en 20 días;;1;2;FUNDICION CENTRAL S.A.                                                                              ;LETRA ;NINGUNO                   ;PUNTA R500LC-7                                                                                      ; ;0;39813;1;20100063761              ;239.4;1499.4;3.11;;;0;0;0
14;1163;1308;3102763CP                                         ;0;;;1;635.76;VERDADERO;1;20;23;;HCE-09-0101;363;39818;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;MOTOR-STARTING (3938499)                                                                            ; ;0;39818;4;20302241598              ;120.7944;756.5544;3.11;;;0;0;0
15;1164;1319;3974102CP                                         ;0;;;1;125.466;VERDADERO;1;20;23;;HCE-09-0102;0;39818;Sr. Jorge Flores/Manuel Chavarría;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;TENSOR FLOTANTE                                                                                     ; ;0;39818;1;20302241598              ;23.83854;149.30454;3.11;;;0;0;0
15;1165;1320;3935229CP                                         ;0;;;1;19.452;VERDADERO;1;20;23;;HCE-09-0102;0;39818;Sr. Jorge Flores/Manuel Chavarría;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;EJE BASE DE RODILLO FIJO                                                                            ; ;0;39818;1;20302241598              ;3.69588;23.14788;3.11;;;0;0;0
16;1166;1334;4089647CP                                         ;0;;;1;176.886;VERDADERO;1;20;23;;HCE-09-0103;0;39819;Sr. Jorge Flores/Manuel Chavarría;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;BOMBA DE AGUA (4089647)                                                                             ; ;0;39819;1;20302241598              ;33.60834;210.49434;3.11;;;0;0;0
17;2079;1210;3918192CP                                         ;0;;;8;2.55;VERDADERO;1;20;23;;HCE-09-0104;0;39821;Sr. Jorge Flores/Manuel Chavarría;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;ARANDELA                                                                                            ; ;0;39821;2;20302241598              ;3.876;24.276;0;;;0;0;0
