id;fecha;raz_soc_prove;mat_id;med_id;cantidad;precio;idMoneda;TCV_a_Soles;Precio_S;Subtotal_S
01474-10-2013;19/10/2013;SODIMAC PERU SA;05020020040;16;4;18.559322;1;1;18.559322;74.237288
01474-10-2013;19/10/2013;SODIMAC PERU SA;05020020041;16;4;50.7627;1;1;50.7627;203.0508
01474-10-2013;19/10/2013;SODIMAC PERU SA;05020020042;16;4;32.542372;1;1;32.542372;130.169488
01475-10-2013;19/10/2013;MANIOPERU SAC;05020020043;2;6;118.644068;1;1;118.644068;711.864408
01477-10-2013;21/10/2013;SODIMAC PERU SA;05020020030;16;6;31.271186;1;1;31.271186;187.627116
01477-10-2013;21/10/2013;SODIMAC PERU SA;05020020007;16;12;3.305084;1;1;3.305084;39.661008
01482-10-2013;22/10/2013;CORPORACION MARA S.A.;01090030003;3;1370;48.3;1;1;48.3;66171
01482-10-2013;22/10/2013;CORPORACION MARA S.A.;01090010008;3;1370;48.3;1;1;48.3;66171
01482-10-2013;22/10/2013;CORPORACION MARA S.A.;01090090013;3;550;36.21;1;1;36.21;19915.5
01485-10-2013;22/10/2013;MIXERCON S.A.;01030010001;17;38;230;1;1;230;8740
01486-10-2013;22/10/2013;SANCHEZ HUAYTA EUDALDO;04010010001;1;1;2288.135559;1;1;2288.135559;2288.135559
01486-10-2013;22/10/2013;SANCHEZ HUAYTA EUDALDO;04010010003;1;1;305.084745;1;1;305.084745;305.084745
01486-10-2013;22/10/2013;SANCHEZ HUAYTA EUDALDO;04010010004;1;1;673.728813;1;1;673.728813;673.728813
01486-10-2013;22/10/2013;SANCHEZ HUAYTA EUDALDO;04010010002;1;1;1372.881355;1;1;1372.881355;1372.881355
01488-10-2013;23/10/2013;MANIOPERU SAC;05030030001;2;12;38.135593;1;1;38.135593;457.627116
01488-10-2013;23/10/2013;MANIOPERU SAC;05030030002;2;4;148.305084;1;1;148.305084;593.220336
00004-10-2013;23/10/2013;A&J TECNEX E.I.R.L.;01010020001;1;1;10;1;1;10;10
01490-10-2013;23/10/2013;SODIMAC PERU SA;06010020001;16;2;6.355932;1;1;6.355932;12.711864
01490-10-2013;23/10/2013;SODIMAC PERU SA;06010020002;16;5;8.38983;1;1;8.38983;41.94915
01490-10-2013;23/10/2013;SODIMAC PERU SA;06010020003;22;7;16.864406;1;1;16.864406;118.050842
01490-10-2013;23/10/2013;SODIMAC PERU SA;01090100002;16;6;3.474576;1;1;3.474576;20.847456
01490-10-2013;23/10/2013;SODIMAC PERU SA;03010030004;16;1;168.559322;1;1;168.559322;168.559322
01490-10-2013;23/10/2013;SODIMAC PERU SA;03010030005;16;3;9.237288;1;1;9.237288;27.711864
01490-10-2013;23/10/2013;SODIMAC PERU SA;03010030006;16;3;14.322033;1;1;14.322033;42.966099
01490-10-2013;23/10/2013;SODIMAC PERU SA;03010030007;16;2;3.559322;1;1;3.559322;7.118644
01490-10-2013;23/10/2013;SODIMAC PERU SA;03010030008;16;2;254.152542;1;1;254.152542;508.305084
01490-10-2013;23/10/2013;SODIMAC PERU SA;03010030009;16;2;17.71186;1;1;17.71186;35.42372
01490-10-2013;23/10/2013;SODIMAC PERU SA;05020010011;16;4;4.661016;1;1;4.661016;18.644064
01490-10-2013;23/10/2013;SODIMAC PERU SA;05020020044;16;2;59.237288;1;1;59.237288;118.474576
01508-10-2013;25/10/2013;SODIMAC PERU SA;01090090009;16;10;19.406779;1;1;19.406779;194.06779
01492-10-2013;23/10/2013;SODIMAC PERU SA;02060020005;16;5;5.847457;1;1;5.847457;29.237285
01492-10-2013;23/10/2013;SODIMAC PERU SA;01090090008;16;4;12.711864;1;1;12.711864;50.847456
01492-10-2013;23/10/2013;SODIMAC PERU SA;03010020014;16;35;24.152542;1;1;24.152542;845.33897
01439-10-2013;15/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010024;16;50;1.51;1;1;1.51;75.5
01446-10-2013;15/10/2013;V & MADERAS S.A.C.;02040030001;16;30;8.47;1;1;8.47;254.1
00001-09-2013;30/09/2013;A. Y F. TORNO E.I.R.L;01010010004;1;10;5;1;1;5;50
00001-09-2013;30/09/2013;A. Y F. TORNO E.I.R.L;01010020020;1;5;12;1;1;12;60
00001-09-2013;30/09/2013;A. Y F. TORNO E.I.R.L;01010020007;1;10;5;1;1;5;50
00001-09-2013;30/09/2013;A. Y F. TORNO E.I.R.L;01010020030;1;10;5;1;1;5;50
00001-09-2013;30/09/2013;A. Y F. TORNO E.I.R.L;01040010051;1;10;5;1;1;5;50
01450-10-2013;16/10/2013;Z CORPORACION S.A.C.;01030010004;16;4500;0.18;1;1;0.18;810
01498-10-2013;26/10/2013;SEDISA SAC;01100010018;7;20;54.04;1;1;54.04;1080.8
01498-10-2013;26/10/2013;SEDISA SAC;01100010020;7;140;16.72;1;1;16.72;2340.8
01500-10-2013;24/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010024;16;10;1.51;1;1;1.51;15.1
01503-10-2013;24/10/2013;GASES Y TECNOLOGÍA S.R.L.;02010030005;17;100;4.5;1;1;4.5;450
01504-10-2013;24/10/2013;SOL GAS;02010040002;12;2;114.11;1;1;114.11;228.22
01506-10-2013;25/10/2013;DIMARI TOTAL SECURITY EIRL ;02060020004;7;20;2.25;1;1;2.25;45
01505-10-2013;24/10/2013;QUIMICA INDUSTRIAL SALKANTAY SAC;01090090011;3;10;10.51;1;1;10.51;105.1
01508-10-2013;25/10/2013;SODIMAC PERU SA;02060020007;16;20;5;1;1;5;100
01508-10-2013;25/10/2013;SODIMAC PERU SA;02060010041;16;50;1.440677;1;1;1.440677;72.03385
01508-10-2013;25/10/2013;SODIMAC PERU SA;02060010042;16;50;1.610169;1;1;1.610169;80.50845
01508-10-2013;25/10/2013;SODIMAC PERU SA;02060010043;16;50;1.610169;1;1;1.610169;80.50845
01509-10-2013;25/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010034;16;10;2.43;1;1;2.43;24.3
01509-10-2013;25/10/2013;DIMARI TOTAL SECURITY EIRL ;02060030025;16;20;4.3;1;1;4.3;86
01509-10-2013;25/10/2013;DIMARI TOTAL SECURITY EIRL ;02060020004;7;20;2.25;1;1;2.25;45
01509-10-2013;25/10/2013;DIMARI TOTAL SECURITY EIRL ;02060030024;16;20;4.85;1;1;4.85;97
01510-10-2013;25/10/2013;SEDISA SAC;01100010012;7;80;7.68;1;1;7.68;614.4
01511-10-2013;25/10/2013;GASES Y TECNOLOGÍA S.R.L.;02010030005;17;40;4.5;1;1;4.5;180
01514-10-2013;25/10/2013;SODIMAC PERU SA;03010010007;16;1;76.18644;1;1;76.18644;76.18644
01514-10-2013;25/10/2013;SODIMAC PERU SA;03010010006;16;2;7.542372;1;1;7.542372;15.084744
01514-10-2013;25/10/2013;SODIMAC PERU SA;03010010008;16;2;5.923728;1;1;5.923728;11.847456
01516-10-2013;25/10/2013;SODIMAC PERU SA;05020020030;16;6;31.271186;1;1;31.271186;187.627116
01516-10-2013;25/10/2013;SODIMAC PERU SA;05020020034;16;24;1.525423;1;1;1.525423;36.610152
01517-10-2013;26/10/2013;MIXERCON S.A.;01030010001;17;62;230;1;1;230;14260
01498-10-2013;26/10/2013;SEDISA SAC;01100010019;7;300;16.67;1;1;16.67;5001
01498-10-2013;26/10/2013;SEDISA SAC;01100010021;7;120;7.99;1;1;7.99;958.8
01498-10-2013;26/10/2013;SEDISA SAC;01100010002;7;400;7.79;1;1;7.79;3116
01498-10-2013;26/10/2013;SEDISA SAC;01100010023;7;10;49.81;1;1;49.81;498.1
01498-10-2013;26/10/2013;SEDISA SAC;01100010024;7;10;47.14;1;1;47.14;471.4
01498-10-2013;26/10/2013;SEDISA SAC;01100010001;7;500;7.87;1;1;7.87;3935
01498-10-2013;26/10/2013;SEDISA SAC;01100010012;7;420;7.68;1;1;7.68;3225.6
01498-10-2013;26/10/2013;SEDISA SAC;01100010025;7;80;11.48;1;1;11.48;918.4
01498-10-2013;26/10/2013;SEDISA SAC;01100010026;7;100;16.84;1;1;16.84;1684
01498-10-2013;26/10/2013;SEDISA SAC;01100010028;7;20;8.07;1;1;8.07;161.4
01498-10-2013;26/10/2013;SEDISA SAC;01100010027;7;10;54.56;1;1;54.56;545.6
01498-10-2013;26/10/2013;SEDISA SAC;01100010022;7;120;7.77;1;1;7.77;932.4
01498-10-2013;26/10/2013;SEDISA SAC;01100010010;7;500;7.8;1;1;7.8;3900
01501-10-2013;24/10/2013;SODIMAC PERU SA;01030020001;16;4;59.237288;1;1;59.237288;236.949152
01518-10-2013;28/10/2013;SEGURIDAD INDUSTRIAL MAFE E.I.R.L.;05020010004;16;24;8.050847;1;1;8.050847;193.220328
01518-10-2013;28/10/2013;SEGURIDAD INDUSTRIAL MAFE E.I.R.L.;05020010003;16;5;22.457627;1;1;22.457627;112.288135
01518-10-2013;28/10/2013;SEGURIDAD INDUSTRIAL MAFE E.I.R.L.;05020010002;16;5;22.457627;1;1;22.457627;112.288135
01518-10-2013;28/10/2013;SEGURIDAD INDUSTRIAL MAFE E.I.R.L.;05020010005;16;5;32.203389;1;1;32.203389;161.016945
01519-10-2013;28/10/2013;SODIMAC PERU SA;01090060002;16;4;5.847457;1;1;5.847457;23.389828
01519-10-2013;28/10/2013;SODIMAC PERU SA;01090090009;16;10;19.406779;1;1;19.406779;194.06779
01519-10-2013;28/10/2013;SODIMAC PERU SA;02060030004;16;10;6.694915;1;1;6.694915;66.94915
01519-10-2013;28/10/2013;SODIMAC PERU SA;02060030028;16;10;9.237288;1;1;9.237288;92.37288
01519-10-2013;28/10/2013;SODIMAC PERU SA;02060030029;16;4;3.135593;1;1;3.135593;12.542372
01519-10-2013;28/10/2013;SODIMAC PERU SA;02060020007;16;10;5;1;1;5;50
01519-10-2013;28/10/2013;SODIMAC PERU SA;05020020007;16;17;3.305084;1;1;3.305084;56.186428
01519-10-2013;28/10/2013;SODIMAC PERU SA;05020020034;16;29;1.525423;1;1;1.525423;44.237267
01520-10-2013;28/10/2013;SODIMAC PERU SA;04010020002;16;4;21.949152;1;1;21.949152;87.796608
01520-10-2013;28/10/2013;SODIMAC PERU SA;04010020001;16;1;99.067796;1;1;99.067796;99.067796
01521-10-2013;28/10/2013;SEGURIDAD INDUSTRIAL MAFE E.I.R.L.;05020010002;16;4;22.457627;1;1;22.457627;89.830508
01522-10-2013;28/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010033;16;25;1.73;1;1;1.73;43.25
01522-10-2013;28/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010024;16;25;1.51;1;1;1.51;37.75
01522-10-2013;28/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010025;16;25;1.35;1;1;1.35;33.75
01522-10-2013;28/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010021;16;25;1.37;1;1;1.37;34.25
01522-10-2013;28/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010039;16;50;1.22;1;1;1.22;61
01522-10-2013;28/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010020;16;25;0.78;1;1;0.78;19.5
01522-10-2013;28/10/2013;DIMARI TOTAL SECURITY EIRL ;02060020004;7;5;2.25;1;1;2.25;11.25
01522-10-2013;28/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010014;16;3;6.36;1;1;6.36;19.08
01522-10-2013;28/10/2013;DIMARI TOTAL SECURITY EIRL ;02060030030;16;5;3.53;1;1;3.53;17.65
01522-10-2013;28/10/2013;DIMARI TOTAL SECURITY EIRL ;02060030010;16;2;3.81;1;1;3.81;7.62
01522-10-2013;28/10/2013;DIMARI TOTAL SECURITY EIRL ;02060030011;16;2;5.93;1;1;5.93;11.86
01522-10-2013;28/10/2013;DIMARI TOTAL SECURITY EIRL ;06020010003;16;5;18.17;1;1;18.17;90.85
01523-10-2013;28/10/2013;QUIMICA INDUSTRIAL SALKANTAY SAC;01090090011;3;10;10.51;1;1;10.51;105.1
01555-10-2013;31/10/2013;GASES Y TECNOLOGÍA S.R.L.;02010030005;17;500;4.5;1;1;4.5;2250
01525-10-2013;28/10/2013;V & MADERAS S.A.C.;02040030001;16;30;8.47;1;1;8.47;254.1
01526-10-2013;28/10/2013;V & MADERAS S.A.C.;02040030001;16;100;8.47;1;1;8.47;847
01527-10-2013;28/10/2013;CORPORACION MARA S.A.;01090010009;3;10;51.8;1;1;51.8;518
01444-10-2013;15/10/2013;V & MADERAS S.A.C.;02040030001;16;70;8.47;1;1;8.47;592.9
01522-10-2013;28/10/2013;DIMARI TOTAL SECURITY EIRL ;01090060001;16;12;7.2;1;1;7.2;86.4
01527-10-2013;28/10/2013;CORPORACION MARA S.A.;01090090013;3;2;35.7;1;1;35.7;71.4
01657-11-2013;4/12/2013;DIMARI TOTAL SECURITY EIRL ;02060010034;16;75;2.43;1;1;2.43;182.25
01657-11-2013;4/12/2013;DIMARI TOTAL SECURITY EIRL ;02060010035;16;75;5;1;1;5;375
01657-11-2013;4/12/2013;DIMARI TOTAL SECURITY EIRL ;02060010007;16;10;8.98;1;1;8.98;89.8
01657-11-2013;4/12/2013;DIMARI TOTAL SECURITY EIRL ;02060010004;16;20;2.86;1;1;2.86;57.2
01657-11-2013;4/12/2013;DIMARI TOTAL SECURITY EIRL ;02060010025;16;25;1.35;1;1;1.35;33.75
01657-11-2013;4/12/2013;DIMARI TOTAL SECURITY EIRL ;02060010021;16;25;1.37;1;1;1.37;34.25
01657-11-2013;4/12/2013;DIMARI TOTAL SECURITY EIRL ;02060020004;7;10;2.25;1;1;2.25;22.5
01657-11-2013;4/12/2013;DIMARI TOTAL SECURITY EIRL ;02060010044;16;15;17.9;1;1;17.9;268.5
01531-10-2013;28/10/2013;BARDEL S.A.C;03050020001;31;8;132.20338;1;1;132.20338;1057.62704
01532-10-2013;29/10/2013;SODIMAC PERU SA;03010030010;16;6;4.322033;1;1;4.322033;25.932198
01532-10-2013;29/10/2013;SODIMAC PERU SA;03010030011;16;6;9.423728;1;1;9.423728;56.542368
01532-10-2013;29/10/2013;SODIMAC PERU SA;03010030012;16;6;18.559322;1;1;18.559322;111.355932
01532-10-2013;29/10/2013;SODIMAC PERU SA;03010030014;16;3;3.38983;1;1;3.38983;10.16949
01532-10-2013;29/10/2013;SODIMAC PERU SA;03010030015;16;3;9.576271;1;1;9.576271;28.728813
01532-10-2013;29/10/2013;SODIMAC PERU SA;03010030016;16;2;1.194915;1;1;1.194915;2.38983
01533-10-2013;29/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010024;16;25;1.51;1;1;1.51;37.75
01533-10-2013;29/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010025;16;25;1.35;1;1;1.35;33.75
01533-10-2013;29/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010021;16;25;1.37;1;1;1.37;34.25
01533-10-2013;29/10/2013;DIMARI TOTAL SECURITY EIRL ;02060030024;16;5;4.85;1;1;4.85;24.25
01533-10-2013;29/10/2013;DIMARI TOTAL SECURITY EIRL ;02060020004;7;10;2.25;1;1;2.25;22.5
01533-10-2013;29/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010034;16;75;2.43;1;1;2.43;182.25
01533-10-2013;29/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010044;16;20;17.9;1;1;17.9;358
01548-10-2013;30/10/2013;PJM ELECTRIC SERVICIOS GENERALES S.A.C.;05030040001;16;1;8000;1;1;8000;8000
01549-10-2013;30/10/2013;SODIMAC PERU SA;03010020007;16;20;14.57627;1;1;14.57627;291.5254
01550-10-2013;30/10/2013;SODIMAC PERU SA;02040010001;16;10;21.101694;1;1;21.101694;211.01694
01550-10-2013;30/10/2013;SODIMAC PERU SA;05030030003;16;16;17.711864;1;1;17.711864;283.389824
01551-10-2013;30/10/2013;SODIMAC PERU SA;02040010003;16;6;92.29;1;1;92.29;553.74
01553-10-2013;30/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010034;16;75;2.43;1;1;2.43;182.25
01553-10-2013;30/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010004;16;25;2.86;1;1;2.86;71.5
01553-10-2013;30/10/2013;DIMARI TOTAL SECURITY EIRL ;02060020004;7;10;2.25;1;1;2.25;22.5
01553-10-2013;30/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010044;16;10;17.9;1;1;17.9;179
01553-10-2013;30/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010033;16;25;1.73;1;1;1.73;43.25
01553-10-2013;30/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010024;16;25;1.51;1;1;1.51;37.75
01553-10-2013;30/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010025;16;25;1.35;1;1;1.35;33.75
01553-10-2013;30/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010021;16;25;1.37;1;1;1.37;34.25
01553-10-2013;30/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010020;16;25;0.78;1;1;0.78;19.5
01553-10-2013;30/10/2013;DIMARI TOTAL SECURITY EIRL ;02060030024;16;5;4.85;1;1;4.85;24.25
01553-10-2013;30/10/2013;DIMARI TOTAL SECURITY EIRL ;01090060001;16;5;7.2;1;1;7.2;36
01554-10-2013;30/10/2013;QUIMICA INDUSTRIAL SALKANTAY SAC;01090090011;3;10;10.51;1;1;10.51;105.1
01555-10-2013;31/10/2013;GASES Y TECNOLOGÍA S.R.L.;02010020003;7;600;4;1;1;4;2400
01556-10-2013;31/10/2013;SEDISA SAC;01100010015;7;495;10.58;1;1;10.58;5237.1
01557-10-2013;31/10/2013;SOL GAS;02010040002;12;10;114.11;1;1;114.11;1141.1
01558-10-2013;31/10/2013;SODIMAC PERU SA;02040030003;16;20;8.305084;1;1;8.305084;166.10168
01558-10-2013;31/10/2013;SODIMAC PERU SA;02040010001;16;20;21.101694;1;1;21.101694;422.03388
01558-10-2013;31/10/2013;SODIMAC PERU SA;05020010008;16;6;32.9661;1;1;32.9661;197.7966
01558-10-2013;31/10/2013;SODIMAC PERU SA;05020010012;16;4;42.288135;1;1;42.288135;169.15254
01559-10-2013;31/10/2013;UFITEC SAC;05020030003;16;25;36;1;1;36;900
01563-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;02060020004;7;50;2.25;1;1;2.25;112.5
01563-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010033;16;100;1.73;1;1;1.73;173
01563-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010024;16;100;1.51;1;1;1.51;151
01563-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010025;16;100;1.35;1;1;1.35;135
01563-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;02060030010;16;6;3.81;1;1;3.81;22.86
01563-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;02060030011;16;6;5.93;1;1;5.93;35.58
01563-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;02060030024;16;36;4.85;1;1;4.85;174.6
01563-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;02060040006;16;24;4.98;1;1;4.98;119.52
01563-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;02060040005;16;24;2.54;1;1;2.54;60.96
01564-10-2013;31/10/2013;QUIMICA INDUSTRIAL SALKANTAY SAC;01090090011;3;60;10.51;1;1;10.51;630.6
01563-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;06020010003;16;80;18.17;1;1;18.17;1453.6
01565-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010033;16;50;1.73;1;1;1.73;86.5
01565-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010024;16;50;1.51;1;1;1.51;75.5
01565-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010025;16;50;1.35;1;1;1.35;67.5
01565-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010021;16;50;1.37;1;1;1.37;68.5
01565-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010019;16;50;1.12;1;1;1.12;56
01565-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010020;16;50;0.78;1;1;0.78;39
01565-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;02060020004;7;20;2.25;1;1;2.25;45
01565-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;01090060001;16;20;7.2;1;1;7.2;144
01565-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;02060030024;16;10;4.85;1;1;4.85;48.5
01565-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;02060030030;16;10;3.53;1;1;3.53;35.3
01565-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;02060010014;16;10;6.36;1;1;6.36;63.6
01565-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;02060030011;16;5;5.93;1;1;5.93;29.65
01565-10-2013;31/10/2013;DIMARI TOTAL SECURITY EIRL ;02060030010;16;5;3.81;1;1;3.81;19.05
01566-10-2013;31/10/2013;QUIMICA INDUSTRIAL SALKANTAY SAC;01090090011;3;10;10.51;1;1;10.51;105.1
01448-10-2013;16/10/2013;SODIMAC PERU SA;02060010036;16;1;57.542372;1;1;57.542372;57.542372
01537-10-2013;4/12/2013;SEDISA SAC;01100010015;7;750;10.58;1;1;10.58;7935
01538-10-2013;29/10/2013;GASES Y TECNOLOGÍA S.R.L.;02010030005;17;200;4.5;1;1;4.5;900
01538-10-2013;29/10/2013;GASES Y TECNOLOGÍA S.R.L.;02010020003;7;560;4;1;1;4;2240
01569-11-2013;4/11/2013;EMBOTELLADORA MACARENA E.I.R.L.;06040010001;16;30;8.47;1;1;8.47;254.1
01570-11-2013;4/11/2013;EMBOTELLADORA MACARENA E.I.R.L.;06040010001;16;20;8.47;1;1;8.47;169.4
01069-08-2013;26/08/2013;DIMARI TOTAL SECURITY EIRL ;02060010045;16;100;2.4322;1;1;2.4322;243.22
01069-08-2013;26/08/2013;DIMARI TOTAL SECURITY EIRL ;02060010046;16;60;5;1;1;5;300
01069-08-2013;26/08/2013;DIMARI TOTAL SECURITY EIRL ;02060010047;16;40;2.8645;1;1;2.8645;114.58
01578-11-2013;4/11/2013;MAQUINARIAS JAAM S.A.;06030020004;16;1;120.237288;1;1;120.237288;120.237288
01579-11-2013;5/11/2013;CORPORACION MARA S.A.;01090010009;3;20;51.8;1;1;51.8;1036
01579-11-2013;5/11/2013;CORPORACION MARA S.A.;01090090013;3;4;35.7;1;1;35.7;142.8
01580-11-2013;5/11/2013;DIMARI TOTAL SECURITY EIRL ;02060010034;16;100;2.43;1;1;2.43;243
01580-11-2013;5/11/2013;DIMARI TOTAL SECURITY EIRL ;02060010044;16;12;17.9;1;1;17.9;214.8
01580-11-2013;5/11/2013;DIMARI TOTAL SECURITY EIRL ;02060010014;16;12;6.36;1;1;6.36;76.32
01580-11-2013;5/11/2013;DIMARI TOTAL SECURITY EIRL ;02060030024;16;12;4.85;1;1;4.85;58.2
01580-11-2013;5/11/2013;DIMARI TOTAL SECURITY EIRL ;05020020045;18;1;11.86;1;1;11.86;11.86
01581-11-2013;5/11/2013;SEDISA SAC;01100010001;7;40;7.87;1;1;7.87;314.8
01581-11-2013;5/11/2013;SEDISA SAC;01100010010;7;40;7.8;1;1;7.8;312
01583-11-2013;5/11/2013;GASES Y TECNOLOGÍA S.R.L.;02010010001;17;30;14;1;1;14;420
01584-11-2013;5/11/2013;DIMARI TOTAL SECURITY EIRL ;02060010034;16;100;2.43;1;1;2.43;243
01584-11-2013;5/11/2013;DIMARI TOTAL SECURITY EIRL ;02060010035;16;50;5;1;1;5;250
01585-11-2013;5/11/2013;SODIMAC PERU SA;06010020002;16;5;8.38983;1;1;8.38983;41.94915
01585-11-2013;5/11/2013;SODIMAC PERU SA;05020020030;16;1;31.271186;1;1;31.271186;31.271186
01585-11-2013;5/11/2013;SODIMAC PERU SA;05020020031;16;6;38.220338;1;1;38.220338;229.322028
01585-11-2013;5/11/2013;SODIMAC PERU SA;03010020015;16;8;4.40677;1;1;4.40677;35.25416
01585-11-2013;5/11/2013;SODIMAC PERU SA;03010020007;16;15;14.57627;1;1;14.57627;218.64405
01585-11-2013;5/11/2013;SODIMAC PERU SA;03010020006;16;4;83.98305;1;1;83.98305;335.9322
01586-11-2013;5/11/2013;SODIMAC PERU SA;05020020027;16;3;8.38983;1;1;8.38983;25.16949
01586-11-2013;5/11/2013;SODIMAC PERU SA;05020020046;16;4;8.38983;1;1;8.38983;33.55932
01586-11-2013;5/11/2013;SODIMAC PERU SA;03010030009;16;2;17.711864;1;1;17.711864;35.423728
01586-11-2013;5/11/2013;SODIMAC PERU SA;05020020030;16;4;31.271186;1;1;31.271186;125.084744
01586-11-2013;5/11/2013;SODIMAC PERU SA;05020020028;16;24;3.305084;1;1;3.305084;79.322016
01586-11-2013;5/11/2013;SODIMAC PERU SA;05020020007;16;24;3.305084;1;1;3.305084;79.322016
01586-11-2013;5/11/2013;SODIMAC PERU SA;05010010002;16;1;309.237288;1;1;309.237288;309.237288
01586-11-2013;5/11/2013;SODIMAC PERU SA;02040030004;16;16;6.694915;1;1;6.694915;107.11864
01586-11-2013;5/11/2013;SODIMAC PERU SA;04010020001;16;1;99.067796;1;1;99.067796;99.067796
01586-11-2013;5/11/2013;SODIMAC PERU SA;04010020002;16;4;21.949152;1;1;21.949152;87.796608
01586-11-2013;5/11/2013;SODIMAC PERU SA;06040010003;16;4;50.762711;1;1;50.762711;203.050844
01586-11-2013;5/11/2013;SODIMAC PERU SA;02040010001;16;25;21.101694;1;1;21.101694;527.54235
01586-11-2013;5/11/2013;SODIMAC PERU SA;05010020015;16;2;25.338983;1;1;25.338983;50.677966
01586-11-2013;5/11/2013;SODIMAC PERU SA;02060040008;16;2;7.618644;1;1;7.618644;15.237288
01586-11-2013;5/11/2013;SODIMAC PERU SA;02040030003;16;16;8.305084;1;1;8.305084;132.881344
01589-11-2013;6/11/2013;GASES Y TECNOLOGÍA S.R.L.;02010010001;17;100;14;1;1;14;1400
01587-11-2013;6/11/2013;SEDISA SAC;01100010001;7;100;7.87;1;1;7.87;787
01587-11-2013;6/11/2013;SEDISA SAC;01100010010;7;100;7.8;1;1;7.8;780
01589-11-2013;6/11/2013;GASES Y TECNOLOGÍA S.R.L.;02010030005;17;40;4.5;1;1;4.5;180
01590-11-2013;6/11/2013;DIMARI TOTAL SECURITY EIRL ;02060010034;16;200;2.43;1;1;2.43;486
01590-11-2013;6/11/2013;DIMARI TOTAL SECURITY EIRL ;02060010035;16;200;5;1;1;5;1000
01591-11-2013;6/11/2013;GASES Y TECNOLOGÍA S.R.L.;02010030005;17;500;4.5;1;1;4.5;2250
01591-11-2013;6/11/2013;GASES Y TECNOLOGÍA S.R.L.;02010020003;7;600;4;1;1;4;2400
01592-11-2013;6/11/2013;SEDISA SAC;01100010015;7;495;10.58;1;1;10.58;5237.1
01592-11-2013;6/11/2013;SEDISA SAC;01100010001;7;200;7.87;1;1;7.87;1574
01592-11-2013;6/11/2013;SEDISA SAC;01100010010;7;200;7.8;1;1;7.8;1560
01597-11-2013;6/11/2013;DIMARI TOTAL SECURITY EIRL ;05020020035;16;15;237.5;1;1;237.5;3562.5
01598-11-2013;6/11/2013;GASES Y TECNOLOGÍA S.R.L.;02010040002;12;10;300;1;1;300;3000
01599-11-2013;6/11/2013;SODIMAC PERU SA;02060020007;16;20;5;1;1;5;100
01599-11-2013;6/11/2013;SODIMAC PERU SA;01090090009;16;15;19.406779;1;1;19.406779;291.101685
01599-11-2013;6/11/2013;SODIMAC PERU SA;02060030031;16;10;4.830508;1;1;4.830508;48.30508
01600-11-2013;7/11/2013;SEDISA SAC;01100010010;7;80;7.8;1;1;7.8;624
