id,name,bill_type,account_id,member_id,account_book_id,category_id,money,icon,icon_fontFamily,note,transfer_to_id,extdata,task_id,fecha
719,Kia atom,1,1,1,1,39,80.0,116,cute-color,gasolina,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738040400000
720,basedata.beautify,1,1,1,1,21,30.0,38,cute-color,salvaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738290029317
721,alimentos,1,1,1,1,36,33.0,97,cute-color,cena,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738295955552
722,basedata.beautify,1,1,1,1,21,13.0,38,cute-color,desodorante ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738295968482
723,alimentos,1,1,1,1,36,17.0,97,cute-color,yogurt ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738295995530
724,alimentos,1,1,1,1,36,4.0,97,cute-color,wafer,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738296024634
725,win,1,1,1,1,25,19.0,203,cute-color,metropolitano,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738299600000
726,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738299600000
727,basedata.gift,1,1,1,1,17,25.0,34,cute-color,baby shower,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738386000000
728,entretenimiento,1,1,1,1,32,13.0,66,cute-color,bad,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738213200000
729,familia,1,1,1,1,35,50.0,48,cute-color,parrillada familiar ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738545870315
730,basedata.communication,1,1,1,1,18,32.9,35,cute-color,entel,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738564515084
731,basedata.medical,1,1,1,1,22,90.0,39,cute-color,lentes,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738558800000
732,masoneria,1,1,1,1,13,11.0,441,cute-color,varios,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738558800000
733,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738645200000
734,entretenimiento,1,1,1,1,32,65.0,66,cute-color,call of duty ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738645200000
735,win,1,1,1,1,25,12.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738731600000
736,neko,1,1,1,1,38,62.5,354,cute-color,parque agua ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738731600000
737,basedata.gift,1,1,1,1,17,450.0,34,cute-color,gamor-chito,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738558800000
738,win,1,1,1,1,25,32.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738818000000
739,neko,1,1,1,1,38,20.0,354,cute-color,,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738818000000
740,alimentos,1,1,1,1,36,2.0,97,cute-color,bebida,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738818000000
741,win,1,1,1,1,25,12.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738976543177
742,transporte,1,1,1,1,34,12.0,31,cute-color,get back home,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738818000000
743,neko,1,1,1,1,38,100.0,354,cute-color,regale ropa,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738976594753
744,alimentos,1,1,1,1,36,56.5,97,cute-color,makis,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739064210930
745,Paseo,1,1,1,1,27,73.0,370,cute-color,retamas,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739064248170
746,transporte,1,1,1,1,34,20.0,31,cute-color,gnv,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739064361459
747,alimentos,1,1,1,1,36,8.0,97,cute-color,mazamorra ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739064389994
748,masoneria,1,1,1,1,13,128.8,441,cute-color,cuota,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739069358580
749,transporte,1,1,1,1,34,6.0,31,cute-color,get back home,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739142301351
750,alimentos,1,1,1,1,36,6.0,97,cute-color,desayuno ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739142310156
751,masoneria,1,1,1,1,13,30.0,441,cute-color,camisa,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739142318241
752,neko,1,1,1,1,38,100.0,354,cute-color,ropa trabajo,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739146012600
753,neko,1,1,1,1,38,5.0,354,cute-color,mango,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739146032887
754,alimentos,1,1,1,1,36,2.0,97,cute-color,tuna,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739146041524
755,Kia atom,1,1,1,1,39,12.0,116,cute-color,cochera,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739146049075
756,familia,1,1,1,1,35,25.0,48,cute-color,papel higiénico ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739146078629
757,alimentos,1,1,1,1,36,5.0,97,cute-color,gelatina cereza,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739146089874
758,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739163600000
759,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739250000000
760,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739336400000
761,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739422800000
762,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739509200000
763,basedata.medical,1,1,1,1,22,35.0,39,cute-color,terapia - esguince de muñeca ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739250000000
764,basedata.medical,1,1,1,1,22,35.0,39,cute-color,terapia - esguince de muñeca ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739422800000
765,neko,1,1,1,1,38,61.0,354,cute-color,cena,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739509200000
766,neko,1,1,1,1,38,13.0,354,cute-color,flores,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739509200000
767,neko,1,1,1,1,38,5.0,354,cute-color,bus,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739509200000
768,Kia atom,1,1,1,1,39,400.0,116,cute-color,choque anderson,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739422800000
769,neko,1,1,1,1,38,32.0,354,cute-color,chifa,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739745685531
770,neko,1,1,1,1,38,8.0,354,cute-color,bus,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739595600000
771,familia,1,1,1,1,35,5.0,48,cute-color,mango,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739595600000
772,basedata.diet,1,1,1,1,12,1.0,29,cute-color,,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739746264670
773,neko,1,1,1,1,38,12.0,354,cute-color,cena,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739595600000
774,alimentos,1,1,1,1,36,4.5,97,cute-color,snaks,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739595600000
775,neko,1,1,1,1,38,20.0,354,cute-color,taxi comas,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739595600000
776,transporte,1,1,1,1,34,8.0,31,cute-color,bus comas,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739682000000
777,win,1,1,1,1,25,12.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739808461234
778,basedata.medical,1,1,1,1,22,20.0,39,cute-color,vitamina c - intravenosa ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739682000000
779,basedata.medical,1,1,1,1,22,16.5,39,cute-color,gripe inyección ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739682000000
780,basedata.gift,1,1,1,1,17,7.5,34,cute-color,regale pastillas,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739682000000
781,alimentos,1,1,1,1,36,11.0,97,cute-color,cafe,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739768400000
782,inversion,1,1,1,1,33,378.75,341,cute-color,aliexpress,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739887335132
783,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739921327442
784,win,1,1,1,1,25,10.0,203,cute-color,metropolitano,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739921338903
785,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739941200000
786,entretenimiento,1,1,1,1,32,81.0,66,cute-color,call of duty - sharp ok,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1739941200000
787,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740027600000
788,neko,1,1,1,1,38,180.0,354,cute-color,obstetra,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740027600000
789,masoneria,1,1,1,1,13,4.5,441,cute-color,hospitalario,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740027600000
791,neko,1,1,1,1,38,90.0,354,cute-color,regalo 14 feb,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740146961909
792,win,1,1,1,1,25,12.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740114000000
793,basedata.social,1,1,1,1,15,80.9,32,cute-color,salida win,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740114000000
794,neko,1,1,1,1,38,20.0,354,cute-color,playa,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740114000000
795,Kia atom,1,1,1,1,39,130.0,116,cute-color,choque - radiador,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740256788662
796,prestamos,1,1,1,1,40,150.0,194,cute-color,preste a lpz,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740256815794
797,transporte,1,1,1,1,34,4.0,31,cute-color,casa - comas,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740200400000
798,alimentos,1,1,1,1,36,3.0,97,cute-color,marcianos,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740200400000
799,alimentos,1,1,1,1,36,2.0,97,cute-color,bebida,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740200400000
800,neko,1,1,1,1,38,0.0,354,cute-color,cuate ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740200400000
801,neko,1,1,1,1,38,17.5,354,cute-color,tacacho,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740200400000
802,transporte,1,1,1,1,34,3.0,31,cute-color,bus,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740200400000
803,alimentos,1,1,1,1,36,17.0,97,cute-color,caldo de gallina,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740200400000
804,neko,1,1,1,1,38,10.5,354,cute-color,caldo de gallina,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740200400000
805,alimentos,1,1,1,1,36,4.0,97,cute-color,bebida,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740200400000
806,neko,1,1,1,1,38,8.0,354,cute-color,taxi comas,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740200400000
807,familia,1,1,1,1,35,32.0,48,cute-color,ceviche casa,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740286800000
808,transporte,1,1,1,1,34,8.0,31,cute-color,comas - casa,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740286800000
809,basedata.beautify,1,1,1,1,21,35.0,38,cute-color,polos,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740286800000
810,familia,1,1,1,1,35,7.0,48,cute-color,aceite,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740286800000
811,familia,1,1,1,1,35,3.0,48,cute-color,atún,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740286800000
812,neko,1,1,1,1,38,31.5,354,cute-color,metro,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740286800000
813,familia,1,1,1,1,35,13.5,48,cute-color,shampoo,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740286800000
814,alimentos,1,1,1,1,36,11.0,97,cute-color,galletas,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740286800000
815,neko,1,1,1,1,38,13.0,354,cute-color,taxi comas,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740286800000
816,basedata.education,1,1,1,1,24,33.75,40,cute-color,certyq dp-600,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740286800000
817,win,1,1,1,1,25,20.0,203,cute-color,metropolitano,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740286800000
818,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740373200000
819,alimentos,1,1,1,1,36,4.5,97,cute-color,yogurt ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740373200000
820,alimentos,1,1,1,1,36,1.7,97,cute-color,mani,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740373200000
821,masoneria,1,1,1,1,13,50.0,441,cute-color,almuerzo,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740373200000
822,win,1,1,1,1,25,19.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740526299078
823,basedata.gift,1,1,1,1,17,16.0,34,cute-color,almuerzo Deivid apuesta,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740526388653
825,neko,1,1,1,1,38,20.0,354,cute-color,jugos,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740534608648
826,basedata.medical,1,1,1,1,22,4.5,39,cute-color,vitamina c - intravenosa,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740534629932
827,basedata.gift,1,1,1,1,17,10.0,34,cute-color,regale a mama,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740534649914
828,basedata.medical,1,1,1,1,22,35.0,39,cute-color,terapia - esguince de muñeca ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740459600000
829,basedata.medical,1,1,1,1,22,30.0,39,cute-color,vitamina c - intravenosa,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740459600000
830,win,1,1,1,1,25,5.0,203,cute-color,cumpleaños,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740593277696
831,win,1,1,1,1,25,12.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740593295789
832,entretenimiento,1,1,1,1,32,22.0,66,cute-color,footing,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740623343804
833,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740674742952
834,entretenimiento,1,1,1,1,32,75.0,66,cute-color,call of duty ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740632400000
835,neko,1,1,1,1,38,40.0,354,cute-color,regalo ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740632400000
836,Kia atom,1,1,1,1,39,100.0,116,cute-color,choque - repuestos ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740632400000
837,win,1,1,1,1,25,40.0,203,cute-color,metropolitano,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740632400000
838,win,1,1,1,1,25,14.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740752850670
839,basedata.gift,1,1,1,1,17,360.0,34,cute-color,carrion chito,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740782262069
840,basedata.communication,1,1,1,1,18,32.9,35,cute-color,entel,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740782283253
841,basedata.gift,1,1,1,1,17,50.0,34,cute-color,regale a mama,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740782533262
842,entretenimiento,1,1,1,1,32,2.5,66,cute-color,footing,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740718800000
844,neko,1,1,1,1,38,250.0,354,cute-color,pague ropa liz,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740863115959
845,neko,1,1,1,1,38,20.0,354,cute-color,pollada,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740863202056
846,basedata.education,1,1,1,1,24,916.2,40,cute-color,utp - título ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740890957937
847,neko,1,1,1,1,38,96.0,354,cute-color,enemys house,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740805200000
848,neko,1,1,1,1,38,20.5,354,cute-color,transporte - barranco,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740805200000
849,neko,1,1,1,1,38,2.2,354,cute-color,bebida,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740805200000
850,alimentos,1,1,1,1,36,2.2,97,cute-color,bebida,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1740805200000
