nFacID;cFacSerie;cFacNumero;cComCodigo;nFacDMonto;cCenDetalle;desProveedor;Articulo;cCueDetalle;Actividad;idProveedor;nCenID;idInsumo;idContrato;dFacFecDoc
395;001;22001          ;FC ;1.785;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;JUNTA ANULAR                                                                                        ;;NINGUNO.;1;0;1832;0;39906
395;001;22001          ;FC ;40.14108;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;SELLO DE ANILLO RECTANGULAR                                                                         ;;NINGUNO.;1;0;1833;0;39906
395;001;22001          ;FC ;111.40542;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;JGO. RETEN CIGÜEÑAL POSTERIOR  (3803727)*(3819774)                                                  ;;NINGUNO.;1;0;1834;0;39906
395;001;22001          ;FC ;778.78836;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;JGO DE ANILLOS                                                                                      ;;NINGUNO.;1;0;1835;0;39906
395;001;22001          ;FC ;1.12098;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;JUNTA ANULAR                                                                                        ;;NINGUNO.;1;0;1836;0;39906
395;001;22001          ;FC ;13.9587;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;SELLO DE ANILLO RECTANGULAR                                                                         ;;NINGUNO.;1;0;1837;0;39906
395;001;22001          ;FC ;76.1481;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;JGO RETÉN DE ACEITE                                                                                 ;;NINGUNO.;1;0;1838;0;39906
395;001;22001          ;FC ;6.64734;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;SELLO DE ANILLO RECTANGULAR                                                                         ;;NINGUNO.;1;0;1839;0;39906
395;001;22001          ;FC ;6.64734;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;SELLO DE ANILLO RECTANGULAR                                                                         ;;NINGUNO.;1;0;1840;0;39906
395;001;22001          ;FC ;65.9855;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CINTA PARA SELLADO DE TAPA 3893964                                                                  ;;NINGUNO.;1;0;1841;0;39906
395;001;22001          ;FC ;3.44862;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TAPON CUB DE ENGRAN 3892666                                                                         ;;NINGUNO.;1;0;1842;0;39906
395;001;22001          ;FC ;76.1481;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;KIT DE RETÉN DE AC (3804744)                                                                        ;;NINGUNO.;1;0;1843;0;39906
395;001;22001          ;FC ;14.87976;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;SELLO ANTIPOLVO                                                                                     ;;NINGUNO.;1;0;1844;0;39906
395;001;22001          ;FC ;76.1481;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;JGO DE RETÉN DE ACEITE                                                                              ;;NINGUNO.;1;0;1845;0;39906
395;001;22001          ;FC ;128.27724;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;COJINETE DE DESGASTE                                                                                ;;NINGUNO.;1;0;1846;0;39906
395;001;22001          ;FC ;6.64734;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;SELLO DE ANILLO RECTANGULAR                                                                         ;;NINGUNO.;1;0;1847;0;39906
395;001;22001          ;FC ;6.77586;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;EMPAQUE BOMBA HIDRÁULICA                                                                            ;;NINGUNO.;1;0;1848;0;39906
395;001;22001          ;FC ;90.73512;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;MANGUITO DE DESGASTE                                                                                ;;NINGUNO.;1;0;1850;0;39906
395;001;22001          ;FC ;1.74335;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ARANDELA (K)                                                                                        ;;NINGUNO.;1;0;1851;0;39906
395;001;22001          ;FC ;70.60032;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;EMPAQUE DE CARTER (3401290)*(3882733)                                                               ;;NINGUNO.;1;0;1871;0;39906
395;001;22001          ;FC ;1029.14532;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;BOMBA DE ACEITE (3895756)                                                                           ;;NINGUNO.;1;0;1582;0;39906
